년도,기준년월,"수출입구분:수입-I, 수출-E",AGCODE,HSCODE,국가코드,당월중량(kg),당월금액($),누계중량(kg),누계금액($)
2018,201802,E,121610123,904220000,FR,190.0,905,190.0,905
2018,201802,E,121610123,904220000,GB,1893.4,12543,3310.6,19902
2018,201802,E,121610123,904220000,GH,200.0,1000,200.0,1000
2018,201802,E,121610123,904220000,GT,420.0,1443,420.0,1443
2018,201802,E,121610123,904220000,GU,0.0,0,428.6,2255
2018,201802,E,121610123,904220000,HK,2000.0,7740,2049.0,8663
2018,201802,E,121610123,904220000,ID,2043.0,13447,2043.0,13447
2018,201802,E,121610123,904220000,IN,272.4,1584,508.6,2958
2018,201802,E,121610123,904220000,IQ,0.0,0,1092.0,4580
2018,201802,E,121610123,904220000,IR,0.0,0,50.0,258
2018,201802,E,121610123,904220000,JO,0.0,0,20.0,79
2018,201802,E,121610123,904220000,JP,41000.0,433775,77610.0,743915
2018,201802,E,121610123,904220000,KH,4240.0,17949,10470.0,45518
2018,201802,E,121610123,904220000,KW,700.0,3005,1900.0,8119
2018,201802,E,121610123,904220000,LA,1000.0,4400,2010.0,9052
2018,201802,E,121610123,904220000,MA,200.0,5771,200.0,5771
2018,201802,E,121610123,904220000,MY,1741.18,9252,5020.82,23088
2018,201802,E,121610123,904220000,NL,1320.0,6491,2622.5,12118
2018,201802,E,121610123,904220000,NO,400.0,2252,600.0,3160
2018,201802,E,121610123,904220000,NP,500.0,2250,500.0,2250
2018,201802,E,121610123,904220000,NZ,8360.0,38094,8360.0,38094
2018,201802,E,121610123,904220000,PH,20500.0,81924,33620.0,133842
2018,201802,E,121610123,904220000,PT,700.0,3416,700.0,3416
2018,201802,E,121610123,904220000,PY,150.0,680,150.0,680
2018,201802,E,121610123,904220000,QA,953.4,5603,953.4,5603
2018,201802,E,121610123,904220000,SA,200.0,842,200.0,842
2018,201802,E,121610123,904220000,SG,1816.7,9313,3979.1,19868
2018,201802,E,121610123,904220000,TW,44104.0,129868,93131.0,301926
2018,201802,E,121610123,904220000,US,70916.28,340609,135457.86,639560
2018,201802,E,121610123,904220000,VN,8980.0,42663,24834.8,111130
2018,201802,E,121610123,904220000,ZA,0.0,0,500.0,2650
2018,201802,E,121610200,710807000,GU,0.0,0,100.0,604
2018,201802,E,121610310,711905091,US,100.0,320,100.0,320
2018,201802,I,112011001,710100000,BE,22680.0,24745,22680.0,24745
2018,201802,I,112011001,710100000,CN,121500.0,114851,157500.0,144424
2018,201802,I,112011001,710100000,US,114079.76,151661,373209.32,499147
2018,201802,I,112011001,710100000,VN,57430.0,57525,76110.0,76525
2018,201802,I,112011900,701900000,AU,3896414.0,2206564,5189315.0,2959247
2018,201802,I,112011900,701900000,US,226805.24,116064,2851830.06,1537584
2018,201802,I,112012001,1105100000,CN,0.4,10,0.4,10
2018,201802,I,112012001,1105100000,US,71003.4,120292,126577.65,212872
2018,201802,I,112012002,1105200000,DE,5000.0,7786,5000.0,7786
2018,201802,I,112012002,1105200000,US,57958.22,94678,146880.36,240854
2018,201802,I,112015901,2004100000,AU,14232.0,58829,14232.0,58829
2018,201802,I,112015901,2004100000,BE,813197.38,1102159,1513589.54,2022073
2018,201802,I,112015901,2004100000,CA,960035.0,1482778,2097558.0,3328664
2018,201802,I,112015901,2004100000,CH,40.0,506,40.0,506
2018,201802,I,112015901,2004100000,CN,84191.4,145005,203633.0,351644
2018,201802,I,112015901,2004100000,DE,10000.0,14300,19967.4,29517
2018,201802,I,112015901,2004100000,FR,0.0,0,2738.0,6334
2018,201802,I,112015901,2004100000,MY,0.0,0,55.25,539
2018,201802,I,112015901,2004100000,NL,131302.0,147470,422293.5,480624
2018,201802,I,112015901,2004100000,NZ,21000.0,30450,50400.0,72072
2018,201802,I,112015901,2004100000,PL,427.68,799,790.56,1492
2018,201802,I,112015901,2004100000,TH,0.48,6,0.48,6
2018,201802,I,112015901,2004100000,US,5129113.1,6634193,14464275.97,18278888
2018,201802,I,112015903,2005201000,BE,240.0,2189,240.0,2189
2018,201802,I,112015903,2005201000,CH,405.0,3239,705.0,5645
2018,201802,I,112015903,2005201000,IT,230.8,1681,230.8,1681
2018,201802,I,112015903,2005201000,US,389.51,2404,416.87,2757
2018,201802,I,112015904,2005209000,AE,8134.0,25769,8134.0,25769
2018,201802,I,112015904,2005209000,BH,0.0,0,7560.0,20412
2018,201802,I,112015904,2005209000,CN,3000.0,4093,43020.0,41148
2018,201802,I,112015904,2005209000,DE,89.19,755,106.83,819
2018,201802,I,112015904,2005209000,DK,3.6,35,3.6,35
2018,201802,I,112015904,2005209000,EG,19520.0,35986,19520.0,35986
2018,201802,I,112015904,2005209000,ES,4416.25,77016,8931.18,156469
2018,201802,I,112015904,2005209000,FR,0.0,0,20.0,340
2018,201802,I,112015904,2005209000,IN,17248.0,30829,48804.0,87861
2018,201802,I,112015904,2005209000,IT,17.46,191,17.46,191
2018,201802,I,112015904,2005209000,JP,199.5,4158,815.1,16628
2018,201802,I,112015904,2005209000,NL,4.9,45,30.4,163
2018,201802,I,112015904,2005209000,SE,1.96,55,6.07,121
2018,201802,I,112015904,2005209000,SG,0.43,11,0.43,11
2018,201802,I,112015904,2005209000,TH,43.2,600,43.2,600
2018,201802,I,112015904,2005209000,US,16525.44,90597,37246.92,214703
2018,201802,I,112015904,2005209000,VN,0.0,0,1051.3,1735
2018,201802,I,112015905,712902093,DE,2.0,18,2.0,18
2018,201802,I,112015905,712902093,US,4.54,48,4.54,48
2018,201802,I,116010102,813300000,CN,0.0,0,0.5,14
2018,201802,I,116010102,813300000,PT,2.4,124,3.0,154
2018,201802,I,116010102,813300000,US,0.66,51,12.95,753
2018,201802,I,116015101,2009710000,AT,3.0,26,3.0,26
2018,201802,I,116015101,2009710000,AU,3514.08,10262,10779.36,33857
2018,201802,I,116015101,2009710000,CL,0.0,0,6.8,50
2018,201802,I,116015101,2009710000,CN,2.1,19,2.1,19
2018,201802,I,116015101,2009710000,DE,3.19,17,3.19,17
2018,201802,I,116015101,2009710000,ES,20160.0,18281,80640.0,71282
2018,201802,I,116015101,2009710000,GB,1.8,32,193.8,186
2018,201802,I,116015101,2009710000,IT,752.38,821,21504.76,29574
2018,201802,I,116015101,2009710000,LV,0.0,0,12.0,58
2018,201802,I,116015101,2009710000,TH,11760.0,5770,11760.0,5770
2018,201802,I,116015101,2009710000,TR,576.0,432,581.1,462
2018,201802,I,116015101,2009710000,US,225104.32,431838,466723.77,797190
2018,201802,I,116015102,2009790000,AT,32200.0,72044,64418.75,128203
2018,201802,I,116015102,2009790000,AU,864.0,2470,864.0,2470
2018,201802,I,116015102,2009790000,CL,83504.0,108555,386295.0,518889
2018,201802,I,116015102,2009790000,CN,35705.0,66933,234909.4,307183
2018,201802,I,116015102,2009790000,DE,3004.9,8771,3004.9,8771
2018,201802,I,116015102,2009790000,FR,0.0,0,36.0,196
2018,201802,I,116015102,2009790000,GB,312.0,774,452.17,1851
2018,201802,I,116015102,2009790000,IN,11.9,68,11.9,68
2018,201802,I,116015102,2009790000,NZ,55590.0,118140,111180.0,232816
2018,201802,I,116015102,2009790000,TR,33384.0,73159,45484.0,97359
2018,201802,I,116015102,2009790000,US,11.37,122,16.86,194
2018,201802,I,116015102,2009790000,VN,0.0,0,1760.0,2947
2018,201802,I,116015102,2009790000,ZA,0.0,0,32496.0,37258
2018,201802,I,116015900,2008992000,BE,216.0,5668,540.0,14253
2018,201802,I,116015900,2008992000,CL,0.0,0,104.0,1560
2018,201802,I,116015900,2008992000,CN,6620.0,26465,28960.0,46827
2018,201802,I,116015900,2008992000,DE,3.0,19,3.0,19
2018,201802,I,116015900,2008992000,ES,3813.6,13318,10995.6,38267
2018,201802,I,116015900,2008992000,FR,0.0,0,420.0,3089
2018,201802,I,116015900,2008992000,GB,64.8,1700,151.2,3989
2018,201802,I,116015900,2008992000,IT,821.0,3785,821.0,3785
2018,201802,I,116015900,2008992000,US,7156.69,50240,17630.41,90395
2018,201802,I,116025900,2008400000,CN,0.0,0,62800.0,39864
2018,201802,I,116025900,2008400000,ES,0.0,0,3528.0,12256
2018,201802,I,116025900,2008400000,FR,150.0,711,150.0,711
2018,201802,I,116025900,2008400000,TR,10080.0,9274,10080.0,9274
2018,201802,I,116025900,2008400000,US,0.0,0,397.76,1483
2018,201802,I,121010100,704902000,CA,18326.0,11636,18326.0,11636
2018,201802,I,121210100,706901000,CN,38880.0,12406,62880.0,18146
2018,201802,I,121210400,712902020,CN,269320.0,298519,529370.2,589876
2018,201802,I,121410200,710801000,BE,3.0,49,8.0,91
2018,201802,I,121410200,710801000,CN,649928.0,345523,1542828.0,816658
2018,201802,I,121410200,710801000,DE,0.8,5,0.8,5
2018,201802,I,121410400,712200000,AU,0.0,0,0.4,6
2018,201802,I,121410400,712200000,CN,156465.5,126233,278665.6,242828
2018,201802,I,121410400,712200000,IN,4009.15,3821,28033.5,25450
2018,201802,I,121410400,712200000,US,18172.43,79001,39363.09,169210
2018,201802,I,121415301,2001909070,ES,0.0,0,1.3,8
2018,201802,I,121415301,2001909070,IT,450.0,1284,450.0,1284
2018,201802,I,121440200,710802000,CN,2816210.0,2594156,7670240.0,9292435
2018,201802,I,121440200,710802000,PE,0.0,0,110.0,920
2018,201802,I,121440200,710802000,VN,0.0,0,994.0,2957
2018,201802,I,121440400,712901000,CA,0.0,0,0.51,22
2018,201802,I,121440400,712901000,CN,5.0,76,14570.0,34606
2018,201802,I,121440400,712901000,IN,1000.0,2730,1000.35,2737
2018,201802,I,121440400,712901000,JP,0.5,7,1.1,11
2018,201802,I,121440400,712901000,US,216.52,9002,427.6,19576
2018,201802,I,121440400,712901000,VN,0.0,0,27.2,181
2018,201802,I,121440500,703201000,CN,123000.0,138591,253010.0,311705
2018,201802,I,121440600,703209000,CN,12000.0,10429,588000.0,514738
2018,201802,I,121445300,2001909060,CN,198440.0,311883,427798.0,761732
2018,201802,I,121445300,2001909060,GB,0.0,0,0.1,7
2018,201802,I,121445300,2001909060,TH,4344.0,5275,5806.5,7429
2018,201802,I,121445300,2001909060,US,0.0,0,1.1,37
2018,201802,I,121610121,904210000,CN,182950.0,460136,521490.0,1299221
2018,201802,I,121610121,904210000,IN,0.1,12,0.1,12
2018,201802,I,121610121,904210000,KE,130.24,2862,5168.04,49160
2018,201802,I,121610121,904210000,MW,0.0,0,500.0,5933
2018,201802,I,121610121,904210000,MY,0.0,0,0.2,11
2018,201802,I,121610121,904210000,TH,0.0,0,0.5,0
2018,201802,I,121610121,904210000,UG,0.0,0,500.0,9722
2018,201802,I,121610121,904210000,US,14.35,743,31.69,1801
2018,201802,I,121610123,904220000,CA,0.0,0,0.8,6
2018,201802,I,121610123,904220000,CN,69570.4,217271,108610.4,341250
2018,201802,I,121610123,904220000,ES,449.23,4129,539.23,4699
2018,201802,I,121610123,904220000,GB,0.4,1,0.4,1
2018,201802,I,121610123,904220000,IL,2000.0,7900,2000.0,7900
2018,201802,I,121610123,904220000,IN,3313.08,8382,11313.08,28672
2018,201802,I,121610123,904220000,JP,110.0,1255,410.0,4123
2018,201802,I,121610123,904220000,NL,0.0,0,40.0,1325
2018,201802,I,121610123,904220000,NP,0.0,0,0.05,1
2018,201802,I,121610123,904220000,US,586.0,11930,1332.03,26754
2018,201802,I,121610200,710807000,BE,2.0,28,2.0,28
2018,201802,I,121610200,710807000,CN,17401062.0,9589049,40071312.0,21843792
2018,201802,I,121610200,710807000,VN,672070.0,543643,1064182.0,844035
2018,201803,E,112011001,710100000,RU,1120.0,2394,24324.0,69222
2018,201803,E,112011100,701100000,TH,22.0,278,22.0,278
2018,201803,E,112011900,701900000,HK,2400.0,2687,18200.0,16307
2018,201803,E,112011900,701900000,JP,0.9,9,0.9,9
2018,201803,E,112011900,701900000,RU,36552.0,70468,99602.0,234563
2018,201803,E,112011900,701900000,SG,20.0,83,20.0,83
2018,201803,E,112012001,1105100000,AU,0.0,0,200.0,257
2018,201803,E,112012001,1105100000,CI,0.0,0,50.0,176
2018,201803,E,112012001,1105100000,GB,0.0,0,1315.0,878
2018,201803,E,112012001,1105100000,JP,0.0,0,4560.0,24811
2018,201803,E,112012001,1105100000,SG,29.25,175,29.25,175
2018,201803,E,112012001,1105100000,VN,490.0,1230,73045.0,108391
2018,201803,E,112012002,1105200000,AU,7752.0,23685,22937.0,69532
2018,201803,E,112012002,1105200000,KH,190.0,415,190.0,415
2018,201803,E,112012002,1105200000,MO,0.0,0,225.0,1162
2018,201803,E,112015901,2004100000,AU,324.0,324,713.0,649
2018,201803,E,112015901,2004100000,HK,0.0,0,20502.72,33564
2018,201803,E,112015901,2004100000,PH,0.0,0,333.81,446
2018,201803,E,112015901,2004100000,QA,0.0,0,6.0,17
2018,201803,E,112015901,2004100000,SG,11.9,8,18.0,24
2018,201803,E,112015903,2005201000,IQ,0.0,0,660.0,6441
2018,201803,E,112015904,2005209000,AU,40.0,518,40.0,518
2018,201803,E,112015904,2005209000,BN,0.0,0,398.5,5496
2018,201803,E,112015904,2005209000,CA,0.0,0,1185.6,12768
2018,201803,E,112015904,2005209000,CN,6443.8,63218,16122.6,156190
2018,201803,E,112015904,2005209000,HK,211.0,2785,667.0,7930
2018,201803,E,112015904,2005209000,JP,128.0,697,1289.6,12125
2018,201803,E,112015904,2005209000,KH,5.0,71,5.0,71
2018,201803,E,112015904,2005209000,MM,1576.0,8896,1576.0,8896
2018,201803,E,112015904,2005209000,MN,0.0,0,65.76,752
2018,201803,E,112015904,2005209000,MY,0.0,0,27.0,355
2018,201803,E,112015904,2005209000,NZ,58.0,654,159.0,2071
2018,201803,E,112015904,2005209000,PH,252.0,3088,747.9,9130
2018,201803,E,112015904,2005209000,SG,195.0,2100,315.92,4183
2018,201803,E,112015904,2005209000,TW,0.0,0,200.2,1671
2018,201803,E,112015904,2005209000,US,0.0,0,1050.0,6922
2018,201803,E,112015904,2005209000,VN,0.0,0,1021.8,11764
2018,201803,E,112015905,712902093,HK,8.2,118,8.2,118
2018,201803,E,116010101,808100000,AE,0.0,0,647.9,2475
2018,201803,E,116010101,808100000,DE,0.0,0,5.0,26
2018,201803,E,116010101,808100000,GU,0.0,0,3746.5,28670
2018,201803,E,116010101,808100000,HK,19341.5,68825,108418.41,357863
2018,201803,E,116010101,808100000,KH,0.0,0,650.0,1715
2018,201803,E,116010101,808100000,KW,0.0,0,175.0,1050
2018,201803,E,116010101,808100000,MN,3432.85,10757,22197.11,66556
2018,201803,E,116010101,808100000,MY,75.0,316,21505.0,71426
2018,201803,E,116010101,808100000,QA,15.0,82,15.0,82
2018,201803,E,116010101,808100000,RU,6000.0,7200,22600.0,37881
2018,201803,E,116010101,808100000,SG,28285.45,66228,46379.45,119345
2018,201803,E,116010101,808100000,TH,1320.0,6968,2430.0,15847
2018,201803,E,116010101,808100000,TW,34690.0,75726,386535.0,916961
2018,201803,E,116010101,808100000,US,0.0,0,36000.0,139019
2018,201803,E,116010101,808100000,VN,40308.0,112406,120668.0,361272
2018,201803,E,116010102,813300000,CA,0.0,0,36.0,935
2018,201803,E,116010102,813300000,CN,60.0,6720,140.0,15012
2018,201803,E,116010102,813300000,HK,2.25,256,105.99,4874
2018,201803,E,116010102,813300000,MN,2.16,272,2.16,272
2018,201803,E,116010102,813300000,PW,0.0,0,12.0,44
2018,201803,E,116010102,813300000,TW,0.0,0,17.64,1783
2018,201803,E,116010102,813300000,US,5.0,83,5.0,83
2018,201803,E,116010102,813300000,VN,0.0,0,6.0,676
2018,201803,E,116015101,2009710000,BD,0.0,0,1080.0,841
2018,201803,E,116015102,2009790000,BD,0.0,0,2160.0,1702
2018,201803,E,116015102,2009790000,CN,810.0,643,810.0,643
2018,201803,E,116015102,2009790000,JP,0.0,0,159.0,1123
2018,201803,E,116015102,2009790000,MM,240.0,607,240.0,607
2018,201803,E,116015102,2009790000,VN,720.0,2970,720.0,2970
2018,201803,E,116015900,2008992000,CN,1803.2,1344,3091.2,2309
2018,201803,E,116015900,2008992000,HK,5400.0,17031,9600.0,30813
2018,201803,E,116015900,2008992000,MN,0.0,0,1.2,136
2018,201803,E,116015900,2008992000,MO,0.0,0,240.0,800
2018,201803,E,116015900,2008992000,MY,0.0,0,600.0,2625
2018,201803,E,116015900,2008992000,TW,16506.0,45099,24876.0,68354
2018,201803,E,116015900,2008992000,US,720.0,2640,1980.0,5940
2018,201803,E,116020121,808300000,AE,4952.9,14123,19192.9,52769
2018,201803,E,116020121,808300000,AU,0.0,0,18640.0,55507
2018,201803,E,116020121,808300000,BR,0.0,0,7579.6,16728
2018,201803,E,116020121,808300000,CA,0.0,0,54760.64,145495
2018,201803,E,116020121,808300000,DE,0.0,0,8.0,26
2018,201803,E,116020121,808300000,GU,2030.0,7093,14120.0,35100
2018,201803,E,116020121,808300000,HK,65598.7,160383,202506.9,444330
2018,201803,E,116020121,808300000,ID,13710.0,33059,89480.0,218545
2018,201803,E,116020121,808300000,KW,0.0,0,175.0,875
2018,201803,E,116020121,808300000,MH,300.0,685,300.0,685
2018,201803,E,116020121,808300000,MN,0.0,0,6007.18,14074
2018,201803,E,116020121,808300000,MP,0.0,0,2020.0,6536
2018,201803,E,116020121,808300000,MY,75.0,1469,14190.0,36709
2018,201803,E,116020121,808300000,QA,50.0,129,500.0,1510
2018,201803,E,116020121,808300000,RU,9000.0,19800,31380.0,67800
2018,201803,E,116020121,808300000,SG,17960.0,41739,84372.5,190189
2018,201803,E,116020121,808300000,TH,8400.0,25710,42260.0,148233
2018,201803,E,116020121,808300000,TW,1087021.0,2347180,4077974.5,8523963
2018,201803,E,116020121,808300000,US,412910.4,1273198,2010605.46,5618516
2018,201803,E,116020121,808300000,VN,910731.6,1601423,2995771.8,5257116
2018,201803,E,116025900,2008400000,CN,600.0,1620,1200.0,3240
2018,201803,E,116025900,2008400000,HK,0.0,0,1686.7,5071
2018,201803,E,121010100,704902000,AE,0.0,0,415.0,1441
2018,201803,E,121010100,704902000,CA,51744.0,38115,286775.0,175361
2018,201803,E,121010100,704902000,GB,0.0,0,7128.0,4198
2018,201803,E,121010100,704902000,GU,13718.0,18611,32653.0,41860
2018,201803,E,121010100,704902000,HK,7060.0,3886,24140.0,12491
2018,201803,E,121010100,704902000,JP,1444460.0,1138339,3221630.0,2451596
2018,201803,E,121010100,704902000,KI,0.0,0,1281.0,3635
2018,201803,E,121010100,704902000,MH,1600.0,5364,1600.0,5364
2018,201803,E,121010100,704902000,MP,11315.0,21856,39511.0,72078
2018,201803,E,121010100,704902000,MY,0.0,0,31500.0,16234
2018,201803,E,121010100,704902000,SG,231.0,1189,560.0,2998
2018,201803,E,121010100,704902000,TW,787675.0,514492,2626705.0,1550677
2018,201803,E,121010100,704902000,US,180.0,0,180.0,0
2018,201803,E,121010100,704902000,VN,0.0,0,6000.0,3530
2018,201803,E,121210100,706901000,CA,0.0,0,67720.0,26890
2018,201803,E,121210100,706901000,GB,0.0,0,8800.0,5568
2018,201803,E,121210100,706901000,GU,0.0,0,10500.0,10648
2018,201803,E,121210100,706901000,HK,2600.0,881,11702.0,5425
2018,201803,E,121210100,706901000,JP,48020.0,40345,72840.0,56453
2018,201803,E,121210100,706901000,MH,570.0,775,570.0,775
2018,201803,E,121210100,706901000,MP,0.0,0,6300.0,6175
2018,201803,E,121210100,706901000,MY,0.0,0,2520.0,3798
2018,201803,E,121210100,706901000,QA,0.0,0,600.0,2440
2018,201803,E,121210100,706901000,RU,6900.0,6880,17040.0,19142
2018,201803,E,121210100,706901000,SG,730.0,1396,730.0,1396
2018,201803,E,121210100,706901000,TH,0.0,0,3000.0,1755
2018,201803,E,121210100,706901000,US,0.0,0,1218400.0,524762
2018,201803,E,121210400,712902020,AE,0.0,0,800.0,1051
2018,201803,E,121210400,712902020,AU,170.0,4008,9591.56,25244
2018,201803,E,121210400,712902020,CA,302.5,4897,538.5,9542
2018,201803,E,121210400,712902020,GB,0.0,0,30.0,510
2018,201803,E,121210400,712902020,GU,30.0,264,35.0,313
2018,201803,E,121210400,712902020,IQ,0.0,0,30.0,293
2018,201803,E,121210400,712902020,JP,120.0,1127,200.0,1695
2018,201803,E,121210400,712902020,MM,0.0,0,800.0,120
2018,201803,E,121210400,712902020,NZ,48.0,675,217.0,2373
2018,201803,E,121210400,712902020,TH,0.0,0,2250.0,2301
2018,201803,E,121210400,712902020,US,480.0,1409,1962.0,17340
2018,201803,E,121210400,712902020,VN,0.0,0,135.0,80
2018,201803,E,121410200,710801000,CN,24000.0,10800,24000.0,10800
2018,201803,E,121440200,710802000,AU,36.0,343,256.0,2176
2018,201803,E,121440200,710802000,CA,25.8,311,238.88,4118
2018,201803,E,121440200,710802000,HK,0.0,0,30.0,2933
2018,201803,E,121440200,710802000,IQ,300.0,992,300.0,992
2018,201803,E,121440200,710802000,JP,305.64,4286,914.28,12551
2018,201803,E,121440200,710802000,QA,3.0,5,3.0,5
2018,201803,E,121440300,711901000,MP,6.0,126,22.0,462
2018,201803,E,121440400,712901000,AU,500.0,24953,1012.0,50093
2018,201803,E,121440400,712901000,FR,0.0,0,7.0,12
2018,201803,E,121440400,712901000,HK,0.0,0,7.15,699
2018,201803,E,121440400,712901000,JP,0.0,0,84.0,1109
2018,201803,E,121440400,712901000,SA,0.0,0,5.0,10
2018,201803,E,121440400,712901000,VN,27.0,740,27.0,740
2018,201803,E,121440500,703201000,DE,18.0,245,36.0,490
2018,201803,E,121440500,703201000,FR,0.0,0,192.0,2484
2018,201803,E,121440500,703201000,GB,192.0,2484,192.0,2484
2018,201803,E,121440500,703201000,HK,150.0,1007,932.0,7074
2018,201803,E,121440500,703201000,NL,30.0,387,132.0,1754
2018,201803,E,121440500,703201000,SG,81.0,899,207.0,2201
2018,201803,E,121440600,703209000,FR,200.0,839,200.0,839
2018,201803,E,121440600,703209000,MN,0.0,0,9.8,59
2018,201803,E,121440600,703209000,NL,200.0,608,200.0,608
2018,201803,E,121440600,703209000,RU,0.0,0,12868.0,31076
2018,201803,E,121440600,703209000,US,0.0,0,50.0,1327
2018,201803,E,121445300,2001909060,AE,0.0,0,1000.0,5609
2018,201803,E,121445300,2001909060,MP,0.0,0,10.0,30
2018,201803,E,121445300,2001909060,NZ,0.0,0,217.6,1460
2018,201803,E,121445300,2001909060,PH,0.0,0,163.2,1014
2018,201803,E,121445300,2001909060,US,3555.2,13728,5993.92,26664
2018,201803,E,121610102,709609000,CA,70.0,462,190.0,1201
2018,201803,E,121610102,709609000,CN,360.0,887,720.0,1778
2018,201803,E,121610102,709609000,GB,40.0,287,252.0,1850
2018,201803,E,121610102,709609000,GU,10.0,99,24.0,281
2018,201803,E,121610102,709609000,HK,15.0,74,114.0,1062
2018,201803,E,121610102,709609000,JP,26324.5,172130,74319.8,522359
