YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
201805중순,246,파,2,쪽파,상품,kg,1,4256,0,2653,4459,4716.33333333333
201805중순,246,파,0,대파,상품,kg,1,2369,0,2294,3001,3026.66666666666
201805중순,246,파,0,대파,중품,kg,1,1474,0,1517,2001,2058.33333333333
201805하순,152,감자,1,수미,상품,g,100,587,0,829,404,360.333333333333
201805하순,152,감자,1,수미,중품,g,100,426,0,616,313,262.0
201805하순,241,건고추,2,양건,상품,g,600,20700,0,20702,11324,12390.3333333333
201805하순,241,건고추,2,양건,중품,g,600,18200,0,18139,10097,11135.3333333333
201805하순,241,건고추,0,화건,상품,g,600,17187,0,17209,9815,10262.6666666666
201805하순,241,건고추,0,화건,중품,g,600,15608,0,15608,8368,8920.0
201805하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9890,0,9810,10272,8803.33333333333
201805하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7523,0,7555,8006,6555.66666666666
201805하순,231,무,6,월동,중품,개,1,2392,0,2409,0,0.0
201805하순,231,무,1,봄,상품,개,1,2672,0,0,1879,0.0
201805하순,231,무,6,월동,상품,개,1,2939,0,2724,0,0.0
201805하순,231,무,1,봄,중품,개,1,2469,0,0,1614,0.0
201805하순,412,배,1,신고,중품,개,10,18575,0,18959,19499,21762.3333333333
201805하순,211,배추,1,봄,중품,포기,1,2529,0,0,1808,2606.33333333333
201805하순,211,배추,1,봄,상품,포기,1,2799,0,0,2048,2779.66666666666
201805하순,411,사과,5,후지,중품,개,10,15483,0,15458,14583,16062.3333333333
201805하순,214,상추,2,청,중품,g,100,459,0,475,383,392.666666666666
201805하순,214,상추,1,적,상품,g,100,693,0,729,631,614.666666666666
201805하순,214,상추,1,적,중품,g,100,492,0,510,448,436.0
201805하순,245,양파,0,양파,중품,kg,1,1475,0,1565,1659,1393.66666666666
201805하순,245,양파,0,양파,상품,kg,1,1618,0,1845,2067,1731.0
201805하순,246,파,2,쪽파,중품,kg,1,2565,0,2095,2770,2812.66666666666
201805하순,246,파,0,대파,중품,kg,1,1596,0,1441,1876,1985.33333333333
201805하순,246,파,0,대파,상품,kg,1,2432,0,2302,2907,2967.33333333333
201805하순,246,파,2,쪽파,상품,kg,1,4447,0,3320,4621,4872.66666666666
201806상순,152,감자,1,수미,상품,g,100,477,0,778,381,328.0
201806상순,152,감자,1,수미,중품,g,100,343,0,601,294,250.0
201806상순,241,건고추,0,화건,중품,g,600,15631,0,15608,8427,8903.0
201806상순,241,건고추,2,양건,중품,g,600,18200,0,18200,10161,11117.0
201806상순,241,건고추,0,화건,상품,g,600,17213,0,17231,9864,10261.0
201806상순,241,건고추,2,양건,상품,g,600,20692,0,20731,11354,12372.3333333333
201806상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9824,0,9956,10081,8683.0
201806상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7513,0,7524,8014,6536.0
201806상순,231,무,1,봄,중품,개,1,1998,0,0,1485,1517.66666666666
201806상순,231,무,1,봄,상품,개,1,2330,0,0,1827,1847.33333333333
201806상순,412,배,1,신고,중품,개,10,18919,0,18755,22424,23613.3333333333
201806상순,211,배추,1,봄,중품,포기,1,2347,0,2758,1892,2466.33333333333
201806상순,211,배추,1,봄,상품,포기,1,2667,0,3053,2085,2718.0
201806상순,411,사과,5,후지,중품,개,10,15502,0,15092,14765,16283.3333333333
201806상순,214,상추,2,청,중품,g,100,453,0,443,385,397.333333333333
201806상순,214,상추,1,적,상품,g,100,766,0,710,641,613.0
201806상순,214,상추,1,적,중품,g,100,482,0,479,450,433.333333333333
201806상순,245,양파,0,양파,상품,kg,1,1655,0,1807,2010,1668.66666666666
201806상순,245,양파,0,양파,중품,kg,1,1447,0,1592,1686,1390.33333333333
201806상순,246,파,0,대파,상품,kg,1,2504,0,2281,2851,2919.66666666666
201806상순,246,파,2,쪽파,중품,kg,1,2775,0,2483,2675,2746.66666666666
201806상순,246,파,0,대파,중품,kg,1,1575,0,1472,1695,1884.0
201806상순,246,파,2,쪽파,상품,kg,1,4794,0,4111,4420,4672.0
201806중순,152,감자,1,수미,상품,g,100,391,0,697,341,288.666666666666
201806중순,152,감자,1,수미,중품,g,100,272,0,498,255,225.0
201806중순,241,건고추,0,화건,상품,g,600,17199,0,17187,9917,10270.6666666666
201806중순,241,건고추,2,양건,중품,g,600,18200,0,18200,10265,11109.6666666666
201806중순,241,건고추,2,양건,상품,g,600,20632,0,20700,11449,12362.6666666666
201806중순,241,건고추,0,화건,중품,g,600,15631,0,15608,8492,8915.33333333333
201806중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9823,0,9935,9822,8646.66666666666
201806중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7504,0,7509,7821,6406.66666666666
201806중순,231,무,1,봄,중품,개,1,1948,0,2839,1584,1536.33333333333
201806중순,231,무,1,봄,상품,개,1,2235,0,3008,1800,1802.33333333333
201806중순,412,배,1,신고,중품,개,10,18907,0,18858,23870,24465.0
201806중순,211,배추,1,봄,상품,포기,1,2717,0,2967,2264,2594.33333333333
201806중순,211,배추,1,봄,중품,포기,1,2233,0,2649,2069,2325.33333333333
201806중순,411,사과,5,후지,중품,개,10,15427,0,15636,15177,16580.0
201806중순,214,상추,2,청,중품,g,100,414,0,426,397,405.0
201806중순,214,상추,1,적,상품,g,100,695,0,674,666,625.0
201806중순,214,상추,1,적,중품,g,100,442,0,466,464,443.0
201806중순,245,양파,0,양파,중품,kg,1,1462,0,1551,1663,1378.33333333333
201806중순,245,양파,0,양파,상품,kg,1,1671,0,1768,2023,1696.66666666666
201806중순,246,파,2,쪽파,상품,kg,1,5197,0,4256,4354,4565.0
201806중순,246,파,0,대파,중품,kg,1,1564,0,1474,1628,1817.0
201806중순,246,파,0,대파,상품,kg,1,2488,0,2369,2752,2763.33333333333
201806중순,246,파,2,쪽파,중품,kg,1,3324,0,2503,2703,2885.0
201806하순,152,감자,1,수미,상품,g,100,334,0,587,288,257.0
201806하순,152,감자,1,수미,중품,g,100,237,0,426,219,204.666666666666
201806하순,241,건고추,0,화건,중품,g,600,15631,0,15608,8627,8960.33333333333
201806하순,241,건고추,2,양건,상품,g,600,20585,0,20700,11624,12362.6666666666
201806하순,241,건고추,2,양건,중품,g,600,18161,0,18200,10474,11109.6666666666
201806하순,241,건고추,0,화건,상품,g,600,17193,0,17187,10034,10309.6666666666
201806하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9698,0,9890,9755,8551.66666666666
201806하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7504,0,7523,7594,6379.0
201806하순,231,무,1,봄,상품,개,1,2045,0,2672,1770,1790.0
201806하순,231,무,1,봄,중품,개,1,1734,0,2469,1502,1511.33333333333
201806하순,412,배,1,신고,중품,개,10,19578,0,18575,28235,25838.3333333333
201806하순,211,배추,1,봄,상품,포기,1,2806,0,2799,2274,2608.33333333333
201806하순,211,배추,1,봄,중품,포기,1,2362,0,2529,2062,2283.66666666666
201806하순,411,사과,5,후지,중품,개,10,15322,0,15483,15953,16899.0
201806하순,214,상추,1,적,상품,g,100,662,0,693,656,650.666666666666
201806하순,214,상추,2,청,중품,g,100,402,0,459,400,409.333333333333
201806하순,214,상추,1,적,중품,g,100,428,0,492,470,457.333333333333
201806하순,245,양파,0,양파,중품,kg,1,1419,0,1475,1650,1378.33333333333
201806하순,245,양파,0,양파,상품,kg,1,1661,0,1618,1962,1723.66666666666
201806하순,246,파,0,대파,상품,kg,1,2425,0,2432,2547,2571.0
201806하순,246,파,0,대파,중품,kg,1,1570,0,1596,1590,1750.0
201806하순,246,파,2,쪽파,상품,kg,1,5258,0,4447,5116,5205.0
201806하순,246,파,2,쪽파,중품,kg,1,3335,0,2565,3497,3431.33333333333
201807상순,152,감자,1,수미,중품,g,100,213,0,343,219,198.666666666666
201807상순,152,감자,1,수미,상품,g,100,294,0,477,255,231.333333333333
201807상순,241,건고추,2,양건,상품,g,600,20580,0,20692,11665,12390.6666666666
201807상순,241,건고추,2,양건,중품,g,600,18155,0,18200,10508,11098.0
201807상순,241,건고추,0,화건,상품,g,600,17193,0,17213,10063,10322.0
201807상순,241,건고추,0,화건,중품,g,600,15631,0,15631,8669,8974.33333333333
201807상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9597,0,9824,9448,8540.0
201807상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7448,0,7513,7488,6487.33333333333
201807상순,231,무,1,봄,중품,개,1,1712,0,1998,1485,1506.0
201807상순,231,무,1,봄,상품,개,1,2078,0,2330,1796,1857.0
201807상순,412,배,1,신고,중품,개,10,19456,0,18919,29899,26518.6666666666
201807상순,211,배추,1,봄,상품,포기,1,3059,0,2667,2489,2678.33333333333
201807상순,211,배추,1,봄,중품,포기,1,2553,0,2347,2134,2315.33333333333
201807상순,411,사과,5,후지,중품,개,10,15361,0,15502,15781,17371.3333333333
201807상순,214,상추,1,적,상품,g,100,708,0,766,700,681.333333333333
201807상순,214,상추,1,적,중품,g,100,498,0,482,559,508.0
201807상순,214,상추,2,청,중품,g,100,466,0,453,478,456.666666666666
201807상순,245,양파,0,양파,중품,kg,1,1343,0,1447,1665,1439.0
201807상순,245,양파,0,양파,상품,kg,1,1578,0,1655,1927,1758.66666666666
201807상순,246,파,0,대파,중품,kg,1,1629,0,1575,1623,1711.33333333333
201807상순,246,파,2,쪽파,중품,kg,1,3774,0,2775,3752,3706.66666666666
201807상순,246,파,2,쪽파,상품,kg,1,5394,0,4794,5772,5700.66666666666
201807상순,246,파,0,대파,상품,kg,1,2476,0,2504,2430,2425.0
201807중순,152,감자,1,수미,중품,g,100,211,0,272,213,191.333333333333
201807중순,152,감자,1,수미,상품,g,100,281,0,391,270,222.666666666666
201807중순,241,건고추,2,양건,상품,g,600,20547,0,20632,11763,12401.3333333333
201807중순,241,건고추,0,화건,중품,g,600,15621,0,15631,8784,9012.66666666666
201807중순,241,건고추,0,화건,상품,g,600,17185,0,17199,10174,10366.6666666666
201807중순,241,건고추,2,양건,중품,g,600,18109,0,18200,10594,11095.6666666666
201807중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7267,0,7504,7525,6498.33333333333
201807중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9377,0,9823,9521,8626.66666666666
201807중순,231,무,1,봄,상품,개,1,2117,0,2235,1811,1832.0
201807중순,231,무,1,봄,중품,개,1,1824,0,1948,1448,1484.0
201807중순,412,배,1,신고,중품,개,10,19225,0,18907,29646,26752.3333333333
201807중순,211,배추,1,봄,중품,포기,1,3014,0,2233,2843,2560.66666666666
201807중순,211,배추,2,여름(고랭지),중품,포기,1,3511,0,0,0,0.0
201807중순,211,배추,1,봄,상품,포기,1,3476,0,2717,3338,2957.66666666666
201807중순,211,배추,2,여름(고랭지),상품,포기,1,4205,0,0,0,0.0
201807중순,411,사과,5,후지,중품,개,10,15417,0,15427,15797,17511.6666666666
201807중순,214,상추,1,적,중품,g,100,774,0,442,1075,796.666666666666
201807중순,214,상추,1,적,상품,g,100,1040,0,695,1222,988.666666666666
201807중순,214,상추,2,청,중품,g,100,695,0,414,1010,729.666666666666
201807중순,245,양파,0,양파,상품,kg,1,1589,0,1671,1926,1776.0
201807중순,245,양파,0,양파,중품,kg,1,1341,0,1462,1658,1398.0
201807중순,246,파,0,대파,중품,kg,1,1615,0,1564,1635,1688.33333333333
201807중순,246,파,0,대파,상품,kg,1,2509,0,2488,2485,2330.0
201807중순,246,파,2,쪽파,중품,kg,1,5455,0,3324,3545,3644.0
201807중순,246,파,2,쪽파,상품,kg,1,7201,0,5197,5618,5853.0
201807하순,152,감자,1,수미,상품,g,100,273,0,334,268,220.333333333333
201807하순,152,감자,1,수미,중품,g,100,212,0,237,218,186.333333333333
201807하순,241,건고추,2,양건,상품,g,600,20431,0,20585,11780,12348.6666666666
201807하순,241,건고추,2,양건,중품,g,600,17952,0,18161,10605,11036.0
201807하순,241,건고추,0,화건,상품,g,600,16990,0,17193,10205,10362.0
201807하순,241,건고추,0,화건,중품,g,600,15396,0,15631,8807,9003.33333333333
201807하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7167,0,7504,7652,6526.33333333333
201807하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9429,0,9698,9534,8685.33333333333
201807하순,231,무,1,봄,중품,개,1,2055,0,1734,1976,1661.0
201807하순,231,무,1,봄,상품,개,1,2346,0,2045,2284,1986.33333333333
201807하순,231,무,2,고랭지,상품,개,1,2966,0,0,0,0.0
201807하순,231,무,2,고랭지,중품,개,1,2307,0,0,0,0.0
201807하순,412,배,1,신고,중품,개,10,19229,0,19578,29564,27051.3333333333
201807하순,211,배추,2,여름(고랭지),중품,포기,1,4011,0,0,0,0.0
201807하순,211,배추,2,여름(고랭지),상품,포기,1,4805,0,0,0,0.0
201807하순,411,사과,5,후지,중품,개,10,15123,0,15322,15734,17584.3333333333
201807하순,214,상추,2,청,중품,g,100,607,0,402,1197,720.0
201807하순,214,상추,1,적,중품,g,100,672,0,428,1254,806.333333333333
201807하순,214,상추,1,적,상품,g,100,995,0,662,1545,1199.33333333333
201807하순,245,양파,0,양파,상품,kg,1,1576,0,1661,1983,1766.0
201807하순,245,양파,0,양파,중품,kg,1,1338,0,1419,1659,1360.66666666666
201807하순,246,파,0,대파,상품,kg,1,2484,0,2425,2855,2512.0
201807하순,246,파,0,대파,중품,kg,1,1619,0,1570,1685,1655.0
201807하순,246,파,2,쪽파,중품,kg,1,4948,0,3335,3747,3671.0
201807하순,246,파,2,쪽파,상품,kg,1,7134,0,5258,5899,5592.66666666666
201808상순,152,감자,1,수미,상품,g,100,278,0,294,275,218.0
201808상순,152,감자,1,수미,중품,g,100,217,0,213,215,184.0
201808상순,241,건고추,0,화건,중품,g,600,15409,0,15631,8796,8992.66666666666
201808상순,241,건고추,0,화건,상품,g,600,17023,0,17193,10207,10353.3333333333
201808상순,241,건고추,2,양건,중품,g,600,17960,0,18155,10592,11006.0
201808상순,241,건고추,2,양건,상품,g,600,20445,0,20580,11769,12322.6666666666
201808상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7088,0,7448,7555,6509.0
201808상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9315,0,9597,9612,8724.0
201808상순,231,무,2,고랭지,상품,개,1,3313,0,0,2878,0.0
201808상순,231,무,2,고랭지,중품,개,1,2729,0,0,2414,0.0
201808상순,231,무,1,봄,중품,개,1,2132,0,1712,2210,1606.0
201808상순,231,무,1,봄,상품,개,1,2690,0,2078,2550,1962.33333333333
201808상순,412,배,1,신고,중품,개,10,19593,0,19456,29839,27142.0
201808상순,211,배추,2,여름(고랭지),상품,포기,1,5774,0,0,5494,3560.33333333333
201808상순,211,배추,2,여름(고랭지),중품,포기,1,4758,0,0,4884,3202.66666666666
201808상순,411,사과,5,후지,중품,개,10,15171,0,15361,15816,17717.0
201808상순,214,상추,2,청,중품,g,100,635,0,466,1284,762.666666666666
201808상순,214,상추,1,적,상품,g,100,981,0,708,1669,1138.66666666666
201808상순,214,상추,1,적,중품,g,100,727,0,498,1368,855.0
201808상순,245,양파,0,양파,중품,kg,1,1309,0,1343,1687,1337.66666666666
201808상순,245,양파,0,양파,상품,kg,1,1565,0,1578,2002,1775.33333333333
201808상순,246,파,0,대파,중품,kg,1,1826,0,1629,1793,1667.66666666666
201808상순,246,파,2,쪽파,상품,kg,1,7005,0,5394,6094,5453.0
201808상순,246,파,0,대파,상품,kg,1,2835,0,2476,2912,2480.0
201808상순,246,파,2,쪽파,중품,kg,1,4666,0,3774,3792,3695.66666666666
201808중순,152,감자,1,수미,중품,g,100,229,0,211,227,181.666666666666
201808중순,152,감자,1,수미,상품,g,100,300,0,281,299,218.666666666666
201808중순,241,건고추,2,양건,중품,g,600,18036,0,18109,10619,10973.0
201808중순,241,건고추,0,화건,상품,g,600,17328,0,17185,9973,10273.3333333333
201808중순,241,건고추,0,화건,중품,g,600,15723,0,15621,8811,8997.66666666666
201808중순,241,건고추,2,양건,상품,g,600,20779,0,20547,11820,12299.0
201808중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7046,0,7267,7519,6471.66666666666
201808중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9222,0,9377,9483,8683.66666666666
201808중순,231,무,2,고랭지,중품,개,1,3135,0,0,2431,1631.66666666666
201808중순,231,무,2,고랭지,상품,개,1,3655,0,0,2836,1930.33333333333
201808중순,412,배,1,신고,중품,개,10,19632,0,19225,29633,26543.6666666666
201808중순,211,배추,2,여름(고랭지),중품,포기,1,5147,0,3511,4914,3519.0
201808중순,211,배추,2,여름(고랭지),상품,포기,1,6420,0,4205,5721,3833.0
201808중순,411,사과,5,후지,중품,개,10,15785,0,15417,16566,18114.6666666666
201808중순,214,상추,2,청,중품,g,100,759,0,695,1152,709.666666666666
201808중순,214,상추,1,적,중품,g,100,843,0,774,1245,793.0
201808중순,214,상추,1,적,상품,g,100,1242,0,1040,1676,1165.0
201808중순,245,양파,0,양파,중품,kg,1,1326,0,1341,1673,1341.66666666666
201808중순,245,양파,0,양파,상품,kg,1,1552,0,1589,1977,1789.66666666666
201808중순,246,파,2,쪽파,상품,kg,1,7335,0,7201,5954,5441.0
201808중순,246,파,2,쪽파,중품,kg,1,5329,0,5455,3891,3725.0
201808중순,246,파,0,대파,상품,kg,1,3042,0,2509,3216,2605.66666666666
201808중순,246,파,0,대파,중품,kg,1,1879,0,1615,1930,1741.0
201808하순,152,감자,1,수미,중품,g,100,243,0,212,247,181.0
201808하순,152,감자,1,수미,상품,g,100,320,0,273,314,220.666666666666
201808하순,241,건고추,3,햇산양건,상품,g,600,22601,0,0,12856,12769.6666666666
201808하순,241,건고추,3,햇산양건,중품,g,600,20620,0,0,12479,11503.0
201808하순,241,건고추,2,양건,상품,g,600,19752,0,20431,11922,12282.3333333333
201808하순,241,건고추,2,양건,중품,g,600,17608,0,17952,10709,10963.0
201808하순,241,건고추,0,화건,중품,g,600,15582,0,15396,8932,8985.66666666666
201808하순,241,건고추,1,햇산화건,중품,g,600,18397,0,0,10476,9385.66666666666
201808하순,241,건고추,1,햇산화건,상품,g,600,20292,0,0,11409,10679.6666666666
201808하순,241,건고추,0,화건,상품,g,600,17246,0,16990,10160,10325.6666666666
201808하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7018,0,7167,7498,6435.0
201808하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9224,0,9429,9566,8699.66666666666
201808하순,231,무,2,고랭지,상품,개,1,3833,0,2966,2904,2052.66666666666
201808하순,231,무,2,고랭지,중품,개,1,3276,0,2307,2620,1714.66666666666
201808하순,412,배,1,신고,중품,개,10,20564,0,19229,27931,25666.0
201808하순,412,배,4,원황,중품,개,10,17549,0,0,17285,17770.0
201808하순,412,배,4,원황,상품,개,10,27114,0,0,26366,25686.0
201808하순,211,배추,2,여름(고랭지),상품,포기,1,7886,0,4805,6716,4863.66666666666
201808하순,211,배추,2,여름(고랭지),중품,포기,1,6274,0,4011,5531,4160.33333333333
201808하순,411,사과,6,쓰가루,중품,개,10,15052,0,0,11434,11164.3333333333
201808하순,411,사과,6,쓰가루,상품,개,10,20115,0,0,14912,15350.6666666666
